Month,Year,Crime_Category,Subcategory,Cases,Source_File,Page_Number,Table_Number
May,2025,Crime against Women,Dowry Death,3,crime_10.pdf,11,1
May,2025,POCSO,POCSO,344,crime_10.pdf,12,1
May,2025,SC/ST POA Act,SC/ST POA Act,178,crime_10.pdf,13,1
May,2025,Cyber Crimes,Cyber Crimes,1193,crime_10.pdf,15,1
May,2025,Economic Offences,Economic Offences,536,crime_10.pdf,16,1
May,2025,MMDR & KMMCR,MMDR Act,0,crime_10.pdf,17,1
May,2025,MMDR & KMMCR,KMMC Rules,1,crime_10.pdf,17,1
May,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,781,crime_10.pdf,18,1
May,2025,NDPS Cases,NDPS Cases,374,crime_10.pdf,19,1
May,2025,Murder,Other Murders,109,crime_11.pdf,3,1
May,2025,Murder,Total Murder,113,crime_11.pdf,3,1
May,2025,Dacoity,Dacoity Cases,8,crime_11.pdf,4,1
May,2025,Robbery,Chain Snatching,39,crime_11.pdf,5,1
May,2025,Robbery,Robbery (Except Chain Snatching),46,crime_11.pdf,5,1
May,2025,Burglary,Burglary Night,334,crime_11.pdf,6,1
May,2025,Burglary,Burglary Day,85,crime_11.pdf,6,1
May,2025,Burglary,Total,419,crime_11.pdf,6,1
May,2025,Theft,Reported,1725,crime_11.pdf,7,1
May,2025,Riots,Riots,297,crime_11.pdf,8,1
May,2025,Hurt,Cases of Hurt,1390,crime_11.pdf,9,1
May,2025,Special & Local Laws,Special & Local Laws,5392,crime_11.pdf,10,1
May,2025,Crime against Women,Rape,90,crime_11.pdf,11,1
May,2025,Crime against Women,Dowry Death,6,crime_11.pdf,11,1
May,2025,POCSO,POCSO,374,crime_11.pdf,12,1
May,2025,SC/ST POA Act,SC/ST POA Act,177,crime_11.pdf,13,1
May,2025,Cyber Crimes,Cyber Crimes,1194,crime_11.pdf,15,1
May,2025,Economic Offences,Economic Offences,534,crime_11.pdf,16,1
May,2025,MMDR & KMMCR,MMDR Act,3,crime_11.pdf,17,1
May,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,779,crime_11.pdf,18,1
May,2025,Murder,Other Murders,110,crime_5.pdf,3,1
May,2025,Murder,Total Murder,114,crime_5.pdf,3,1
May,2025,Dacoity,Dacoity Cases,5,crime_5.pdf,4,1
May,2025,Robbery,Chain Snatching,40,crime_5.pdf,5,1
May,2025,Robbery,Robbery (Except Chain Snatching),44,crime_5.pdf,5,1
May,2025,Robbery,Total Robbery,84,crime_5.pdf,5,1
May,2025,Burglary,Burglary Night,333,crime_5.pdf,6,1
May,2025,Burglary,Burglary Day,89,crime_5.pdf,6,1
May,2025,Burglary,Total,422,crime_5.pdf,6,1
May,2025,Theft,Reported,1707,crime_5.pdf,7,1
May,2025,Riots,Riots,296,crime_5.pdf,8,1
May,2025,Hurt,Cases of Hurt,1408,crime_5.pdf,9,1
May,2025,Special & Local Laws,Special & Local Laws,5425,crime_5.pdf,10,1
May,2025,Crime against Women,Rape,63,crime_5.pdf,11,1
May,2025,POCSO,POCSO,393,crime_5.pdf,12,1
May,2025,Cyber Crimes,Cyber Crimes,1200,crime_5.pdf,15,1
May,2025,Economic Offences,Economic Offences,530,crime_5.pdf,16,1
May,2025,MMDR & KMMCR,MMDR Act,4,crime_5.pdf,17,1
June,2025,Murder,Murder for gain,1,crime_11.pdf,3,1
June,2025,Murder,Other Murders,98,crime_11.pdf,3,1
June,2025,Murder,Total Murder,99,crime_11.pdf,3,1
June,2025,Dacoity,Dacoity Cases,7,crime_11.pdf,4,1
June,2025,Robbery,Chain Snatching,52,crime_11.pdf,5,1
June,2025,Robbery,Robbery (Except Chain Snatching),45,crime_11.pdf,5,1
June,2025,Robbery,Total Robbery,97,crime_11.pdf,5,1
June,2025,Burglary,Burglary Night,315,crime_11.pdf,6,1
June,2025,Burglary,Burglary Day,97,crime_11.pdf,6,1
June,2025,Burglary,Total,412,crime_11.pdf,6,1
June,2025,Theft,Reported,1684,crime_11.pdf,7,1
June,2025,Riots,Riots,352,crime_11.pdf,8,1
June,2025,Hurt,Cases of Hurt,1436,crime_11.pdf,9,1
June,2025,Special & Local Laws,Special & Local Laws,6800,crime_11.pdf,10,1
June,2025,Crime against Women,Rape,78,crime_11.pdf,11,1
June,2025,Crime against Women,Dowry Death,7,crime_11.pdf,11,1
June,2025,POCSO,POCSO,309,crime_11.pdf,12,1
June,2025,SC/ST POA Act,SC/ST POA Act,190,crime_11.pdf,13,1
June,2025,Cyber Crimes,Cyber Crimes,1246,crime_11.pdf,15,1
June,2025,Economic Offences,Economic Offences,524,crime_11.pdf,16,1
June,2025,MMDR & KMMCR,MMDR Act,11,crime_11.pdf,17,1
June,2025,MMDR & KMMCR,KMMC Rules,4,crime_11.pdf,17,1
June,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,836,crime_11.pdf,18,1
June,2025,NDPS Cases,NDPS Cases,662,crime_11.pdf,19,1
June,2025,Murder,Other Murders,100,crime_12.pdf,3,1
June,2025,Murder,Total Murder,101,crime_12.pdf,3,1
June,2025,Dacoity,Dacoity Cases,5,crime_12.pdf,4,1
June,2025,Robbery,Chain Snatching,50,crime_12.pdf,5,1
June,2025,Robbery,Robbery (Except Chain Snatching),46,crime_12.pdf,5,1
June,2025,Robbery,Total Robbery,96,crime_12.pdf,5,1
June,2025,Burglary,Burglary Night,319,crime_12.pdf,6,1
June,2025,Burglary,Burglary Day,88,crime_12.pdf,6,1
June,2025,Burglary,Total,407,crime_12.pdf,6,1
June,2025,Theft,Reported,1664,crime_12.pdf,7,1
June,2025,Riots,Riots,358,crime_12.pdf,8,1
June,2025,Special & Local Laws,Special & Local Laws,6848,crime_12.pdf,10,1
June,2025,Crime against Women,Rape,79,crime_12.pdf,11,1
June,2025,POCSO,POCSO,347,crime_12.pdf,12,1
June,2025,SC/ST POA Act,SC/ST POA Act,192,crime_12.pdf,13,1
June,2025,Cyber Crimes,Cyber Crimes,1248,crime_12.pdf,15,1
June,2025,Economic Offences,Economic Offences,512,crime_12.pdf,16,1
June,2025,MMDR & KMMCR,MMDR Act,14,crime_12.pdf,17,1
July,2025,Murder,Murder for gain,1,crime_12.pdf,3,1
July,2025,Murder,Other Murders,81,crime_12.pdf,3,1
July,2025,Murder,Total Murder,82,crime_12.pdf,3,1
July,2025,Dacoity,Dacoity Cases,14,crime_12.pdf,4,1
July,2025,Robbery,Chain Snatching,40,crime_12.pdf,5,1
July,2025,Robbery,Robbery (Except Chain Snatching),55,crime_12.pdf,5,1
July,2025,Robbery,Total Robbery,95,crime_12.pdf,5,1
July,2025,Burglary,Burglary Night,346,crime_12.pdf,6,1
July,2025,Burglary,Burglary Day,96,crime_12.pdf,6,1
July,2025,Burglary,Total,442,crime_12.pdf,6,1
July,2025,Theft,Reported,1679,crime_12.pdf,7,1
July,2025,Riots,Riots,263,crime_12.pdf,8,1
July,2025,Hurt,Cases of Hurt,1354,crime_12.pdf,9,1
July,2025,Special & Local Laws,Special & Local Laws,5229,crime_12.pdf,10,1
July,2025,Crime against Women,Rape,69,crime_12.pdf,11,1
July,2025,Crime against Women,Dowry Death,12,crime_12.pdf,11,1
July,2025,POCSO,POCSO,337,crime_12.pdf,12,1
July,2025,SC/ST POA Act,SC/ST POA Act,218,crime_12.pdf,13,1
July,2025,Cyber Crimes,Cyber Crimes,1317,crime_12.pdf,15,1
July,2025,Economic Offences,Economic Offences,573,crime_12.pdf,16,1
July,2025,MMDR & KMMCR,MMDR Act,11,crime_12.pdf,17,1
July,2025,MMDR & KMMCR,KMMC Rules,1,crime_12.pdf,17,1
July,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,824,crime_12.pdf,18,1
July,2025,NDPS Cases,NDPS Cases,701,crime_12.pdf,19,1
July,2025,Murder,Murder for gain,3,crime_13.pdf,3,1
July,2025,Murder,Other Murders,82,crime_13.pdf,3,1
July,2025,Murder,Total Murder,85,crime_13.pdf,3,1
July,2025,Robbery,Chain Snatching,42,crime_13.pdf,5,1
July,2025,Robbery,Robbery (Except Chain Snatching),53,crime_13.pdf,5,1
July,2025,Burglary,Burglary Night,349,crime_13.pdf,6,1
July,2025,Burglary,Burglary Day,95,crime_13.pdf,6,1
July,2025,Burglary,Total,444,crime_13.pdf,6,1
July,2025,Theft,Reported,1673,crime_13.pdf,7,1
July,2025,Riots,Riots,267,crime_13.pdf,8,1
July,2025,Hurt,Cases of Hurt,1353,crime_13.pdf,9,1
July,2025,Special & Local Laws,Special & Local Laws,5291,crime_13.pdf,10,1
July,2025,POCSO,POCSO,376,crime_13.pdf,12,1
July,2025,SC/ST POA Act,SC/ST POA Act,219,crime_13.pdf,13,1
July,2025,Cyber Crimes,Cyber Crimes,1320,crime_13.pdf,15,1
July,2025,Economic Offences,Economic Offences,571,crime_13.pdf,16,1
July,2025,MMDR & KMMCR,MMDR Act,12,crime_13.pdf,17,1
July,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,823,crime_13.pdf,18,1
August,2025,Murder,Murder for gain,3,crime_13.pdf,3,1
August,2025,Murder,Other Murders,94,crime_13.pdf,3,1
August,2025,Murder,Total Murder,97,crime_13.pdf,3,1
August,2025,Dacoity,Dacoity Cases,10,crime_13.pdf,4,1
August,2025,Robbery,Chain Snatching,25,crime_13.pdf,5,1
August,2025,Robbery,Robbery (Except Chain Snatching),55,crime_13.pdf,5,1
August,2025,Robbery,Total Robbery,80,crime_13.pdf,5,1
August,2025,Burglary,Burglary Night,347,crime_13.pdf,6,1
August,2025,Burglary,Burglary Day,91,crime_13.pdf,6,1
August,2025,Burglary,Total,438,crime_13.pdf,6,1
August,2025,Theft,Reported,1569,crime_13.pdf,7,1
August,2025,Riots,Riots,287,crime_13.pdf,8,1
August,2025,Hurt,Cases of Hurt,1235,crime_13.pdf,9,1
August,2025,Special & Local Laws,Special & Local Laws,4812,crime_13.pdf,10,1
August,2025,Crime against Women,Rape,82,crime_13.pdf,11,1
August,2025,Crime against Women,Dowry Death,10,crime_13.pdf,11,1
August,2025,POCSO,POCSO,332,crime_13.pdf,12,1
August,2025,SC/ST POA Act,SC/ST POA Act,168,crime_13.pdf,13,1
August,2025,Cyber Crimes,Cyber Crimes,1264,crime_13.pdf,15,1
August,2025,Economic Offences,Economic Offences,442,crime_13.pdf,16,1
August,2025,MMDR & KMMCR,MMDR Act,4,crime_13.pdf,17,1
August,2025,MMDR & KMMCR,KMMC Rules,4,crime_13.pdf,17,1
August,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,699,crime_13.pdf,18,1
August,2025,NDPS Cases,NDPS Cases,739,crime_13.pdf,19,1
August,2025,Dacoity,Dacoity Cases,8,crime_14.pdf,4,1
August,2025,Robbery,Chain Snatching,30,crime_14.pdf,5,1
August,2025,Robbery,Robbery (Except Chain Snatching),54,crime_14.pdf,5,1
August,2025,Robbery,Total Robbery,84,crime_14.pdf,5,1
August,2025,Burglary,Burglary Night,350,crime_14.pdf,6,1
August,2025,Burglary,Total,441,crime_14.pdf,6,1
August,2025,Theft,Reported,1560,crime_14.pdf,7,1
August,2025,Riots,Riots,285,crime_14.pdf,8,1
August,2025,Hurt,Cases of Hurt,1223,crime_14.pdf,9,1
August,2025,Special & Local Laws,Special & Local Laws,4872,crime_14.pdf,10,1
August,2025,Crime against Women,Rape,83,crime_14.pdf,11,1
August,2025,POCSO,POCSO,379,crime_14.pdf,12,1
August,2025,SC/ST POA Act,SC/ST POA Act,172,crime_14.pdf,13,1
August,2025,Cyber Crimes,Cyber Crimes,1265,crime_14.pdf,15,1
August,2025,Economic Offences,Economic Offences,443,crime_14.pdf,16,1
September,2025,Murder,Murder for gain,4,crime_14.pdf,3,1
September,2025,Murder,Other Murders,96,crime_14.pdf,3,1
September,2025,Murder,Total Murder,100,crime_14.pdf,3,1
September,2025,Dacoity,Dacoity Cases,12,crime_14.pdf,4,1
September,2025,Robbery,Chain Snatching,27,crime_14.pdf,5,1
September,2025,Robbery,Robbery (Except Chain Snatching),63,crime_14.pdf,5,1
September,2025,Robbery,Total Robbery,90,crime_14.pdf,5,1
September,2025,Burglary,Burglary Night,302,crime_14.pdf,6,1
September,2025,Burglary,Burglary Day,97,crime_14.pdf,6,1
September,2025,Burglary,Total,399,crime_14.pdf,6,1
September,2025,Theft,Reported,1613,crime_14.pdf,7,1
September,2025,Riots,Riots,261,crime_14.pdf,8,1
September,2025,Hurt,Cases of Hurt,1323,crime_14.pdf,9,1
September,2025,Special & Local Laws,Special & Local Laws,4991,crime_14.pdf,10,1
September,2025,Crime against Women,Rape,70,crime_14.pdf,11,1
September,2025,Crime against Women,Dowry Death,6,crime_14.pdf,11,1
September,2025,POCSO,POCSO,338,crime_14.pdf,12,1
September,2025,SC/ST POA Act,SC/ST POA Act,206,crime_14.pdf,13,1
September,2025,Cyber Crimes,Cyber Crimes,1296,crime_14.pdf,15,1
September,2025,Economic Offences,Economic Offences,574,crime_14.pdf,16,1
September,2025,MMDR & KMMCR,MMDR Act,10,crime_14.pdf,17,1
September,2025,MMDR & KMMCR,KMMC Rules,1,crime_14.pdf,17,1
September,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,731,crime_14.pdf,18,1
September,2025,NDPS Cases,NDPS Cases,452,crime_14.pdf,19,1
September,2025,Murder,Murder for gain,3,crime_15.pdf,3,1
September,2025,Murder,Other Murders,101,crime_15.pdf,3,1
September,2025,Murder,Total Murder,104,crime_15.pdf,3,1
September,2025,Robbery,Chain Snatching,28,crime_15.pdf,5,1
September,2025,Robbery,Robbery (Except Chain Snatching),62,crime_15.pdf,5,1
September,2025,Burglary,Burglary Night,306,crime_15.pdf,6,1
September,2025,Burglary,Burglary Day,96,crime_15.pdf,6,1
September,2025,Burglary,Total,402,crime_15.pdf,6,1
September,2025,Theft,Reported,1608,crime_15.pdf,7,1
September,2025,Riots,Riots,264,crime_15.pdf,8,1
September,2025,Hurt,Cases of Hurt,1318,crime_15.pdf,9,1
September,2025,Special & Local Laws,Special & Local Laws,5048,crime_15.pdf,10,1
September,2025,Crime against Women,Rape,44,crime_15.pdf,11,1
September,2025,POCSO,POCSO,381,crime_15.pdf,12,1
September,2025,SC/ST POA Act,SC/ST POA Act,209,crime_15.pdf,13,1
September,2025,Cyber Crimes,Cyber Crimes,1298,crime_15.pdf,15,1
September,2025,Economic Offences,Economic Offences,577,crime_15.pdf,16,1
September,2025,NDPS Cases,NDPS Cases,453,crime_15.pdf,19,1
October,2025,Murder,Murder for gain,1,crime_15.pdf,3,1
October,2025,Murder,Other Murders,105,crime_15.pdf,3,1
October,2025,Murder,Total Murder,106,crime_15.pdf,3,1
October,2025,Dacoity,Dacoity Cases,17,crime_15.pdf,4,1
October,2025,Robbery,Chain Snatching,36,crime_15.pdf,5,1
October,2025,Robbery,Robbery (Except Chain Snatching),63,crime_15.pdf,5,1
October,2025,Robbery,Total Robbery,99,crime_15.pdf,5,1
October,2025,Burglary,Burglary Night,375,crime_15.pdf,6,1
October,2025,Burglary,Burglary Day,78,crime_15.pdf,6,1
October,2025,Burglary,Total,453,crime_15.pdf,6,1
October,2025,Theft,Reported,1804,crime_15.pdf,7,1
October,2025,Riots,Riots,275,crime_15.pdf,8,1
October,2025,Hurt,Cases of Hurt,1407,crime_15.pdf,9,1
October,2025,Special & Local Laws,Special & Local Laws,5192,crime_15.pdf,10,1
October,2025,Crime against Women,Rape,50,crime_15.pdf,11,1
October,2025,Crime against Women,Dowry Death,13,crime_15.pdf,11,1
October,2025,POCSO,POCSO,320,crime_15.pdf,12,1
October,2025,SC/ST POA Act,SC/ST POA Act,216,crime_15.pdf,13,1
October,2025,Cyber Crimes,Cyber Crimes,1204,crime_15.pdf,15,1
October,2025,Economic Offences,Economic Offences,566,crime_15.pdf,16,1
October,2025,MMDR & KMMCR,MMDR Act,4,crime_15.pdf,17,1
October,2025,MMDR & KMMCR,KMMC Rules,2,crime_15.pdf,17,1
October,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,815,crime_15.pdf,18,1
October,2025,NDPS Cases,NDPS Cases,423,crime_15.pdf,19,1
October,2025,Murder,Murder for gain,3,crime_16.pdf,3,1
October,2025,Murder,Other Murders,106,crime_16.pdf,3,1
October,2025,Murder,Total Murder,109,crime_16.pdf,3,1
October,2025,Robbery,Chain Snatching,37,crime_16.pdf,5,1
October,2025,Robbery,Robbery (Except Chain Snatching),61,crime_16.pdf,5,1
October,2025,Robbery,Total Robbery,98,crime_16.pdf,5,1
October,2025,Burglary,Burglary Night,377,crime_16.pdf,6,1
October,2025,Burglary,Burglary Day,80,crime_16.pdf,6,1
October,2025,Burglary,Total,457,crime_16.pdf,6,1
October,2025,Theft,Reported,1799,crime_16.pdf,7,1
October,2025,Riots,Riots,277,crime_16.pdf,8,1
October,2025,Hurt,Cases of Hurt,1409,crime_16.pdf,9,1
October,2025,Special & Local Laws,Special & Local Laws,5245,crime_16.pdf,10,1
October,2025,Crime against Women,Dowry Death,12,crime_16.pdf,11,1
October,2025,POCSO,POCSO,356,crime_16.pdf,12,1
October,2025,SC/ST POA Act,SC/ST POA Act,223,crime_16.pdf,13,1
October,2025,Cyber Crimes,Cyber Crimes,1205,crime_16.pdf,15,1
October,2025,Economic Offences,Economic Offences,567,crime_16.pdf,16,1
October,2025,MMDR & KMMCR,MMDR Act,5,crime_16.pdf,17,1
November,2025,Murder,Murder for gain,8,crime_16.pdf,3,1
November,2025,Murder,Other Murders,91,crime_16.pdf,3,1
November,2025,Murder,Total Murder,99,crime_16.pdf,3,1
November,2025,Dacoity,Dacoity Cases,18,crime_16.pdf,4,1
November,2025,Robbery,Chain Snatching,30,crime_16.pdf,5,1
November,2025,Robbery,Robbery (Except Chain Snatching),79,crime_16.pdf,5,1
November,2025,Robbery,Total Robbery,109,crime_16.pdf,5,1
November,2025,Burglary,Burglary Night,284,crime_16.pdf,6,1
November,2025,Burglary,Burglary Day,113,crime_16.pdf,6,1
November,2025,Burglary,Total,397,crime_16.pdf,6,1
November,2025,Theft,Reported,1689,crime_16.pdf,7,1
November,2025,Riots,Riots,244,crime_16.pdf,8,1
November,2025,Hurt,Cases of Hurt,1322,crime_16.pdf,9,1
November,2025,Special & Local Laws,Special & Local Laws,5129,crime_16.pdf,10,1
November,2025,Crime against Women,Rape,45,crime_16.pdf,11,1
November,2025,Crime against Women,Dowry Death,12,crime_16.pdf,11,1
November,2025,POCSO,POCSO,330,crime_16.pdf,12,1
November,2025,SC/ST POA Act,SC/ST POA Act,216,crime_16.pdf,13,1
November,2025,Cyber Crimes,Cyber Crimes,1186,crime_16.pdf,15,1
November,2025,Economic Offences,Economic Offences,554,crime_16.pdf,16,1
November,2025,MMDR & KMMCR,MMDR Act,6,crime_16.pdf,17,1
November,2025,MMDR & KMMCR,KMMC Rules,1,crime_16.pdf,17,1
November,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,774,crime_16.pdf,18,1
November,2025,NDPS Cases,NDPS Cases,772,crime_16.pdf,19,1
November,2025,Murder,Murder for gain,9,crime_17.pdf,3,1
November,2025,Murder,Other Murders,90,crime_17.pdf,3,1
November,2025,Dacoity,Dacoity Cases,16,crime_17.pdf,4,1
November,2025,Robbery,Chain Snatching,31,crime_17.pdf,5,1
November,2025,Robbery,Robbery (Except Chain Snatching),77,crime_17.pdf,5,1
November,2025,Robbery,Total Robbery,108,crime_17.pdf,5,1
November,2025,Burglary,Burglary Night,288,crime_17.pdf,6,1
November,2025,Burglary,Burglary Day,112,crime_17.pdf,6,1
November,2025,Burglary,Total,400,crime_17.pdf,6,1
November,2025,Theft,Reported,1688,crime_17.pdf,7,1
November,2025,Riots,Riots,251,crime_17.pdf,8,1
November,2025,Hurt,Cases of Hurt,1318,crime_17.pdf,9,1
November,2025,Special & Local Laws,Special & Local Laws,5190,crime_17.pdf,10,1
November,2025,Crime against Women,Dowry Death,11,crime_17.pdf,11,1
November,2025,POCSO,POCSO,371,crime_17.pdf,12,1
November,2025,SC/ST POA Act,SC/ST POA Act,225,crime_17.pdf,13,1
November,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,773,crime_17.pdf,18,1
November,2025,NDPS Cases,NDPS Cases,773,crime_17.pdf,19,1
December,2025,Murder,Murder for gain,2,crime_1.pdf,3,1
December,2025,Murder,Other Murders,80,crime_1.pdf,3,1
December,2025,Murder,Total Murder,82,crime_1.pdf,3,1
December,2025,Dacoity,Dacoity Cases,14,crime_1.pdf,4,1
December,2025,Robbery,Chain Snatching,42,crime_1.pdf,5,1
December,2025,Robbery,Robbery (Except Chain Snatching),61,crime_1.pdf,5,1
December,2025,Robbery,Total Robbery,103,crime_1.pdf,5,1
December,2025,Burglary,Burglary Night,347,crime_1.pdf,6,1
December,2025,Burglary,Burglary Day,105,crime_1.pdf,6,1
December,2025,Burglary,Total,452,crime_1.pdf,6,1
December,2025,Theft,Reported,1771,crime_1.pdf,7,1
December,2025,Riots,Riots,292,crime_1.pdf,8,1
December,2025,Hurt,Cases of Hurt,1464,crime_1.pdf,9,1
December,2025,Special & Local Laws,Special & Local Laws,5711,crime_1.pdf,10,1
December,2025,Crime against Women,Rape,41,crime_1.pdf,11,1
December,2025,Crime against Women,Dowry Death,7,crime_1.pdf,11,1
December,2025,POCSO,POCSO,440,crime_1.pdf,12,1
December,2025,SC/ST POA Act,SC/ST POA Act,249,crime_1.pdf,13,1
December,2025,Cyber Crimes,Cyber Crimes,1286,crime_1.pdf,15,1
December,2025,Economic Offences,Economic Offences,710,crime_1.pdf,16,1
December,2025,MMDR & KMMCR,MMDR Act,4,crime_1.pdf,17,1
December,2025,MMDR & KMMCR,KMMC Rules,3,crime_1.pdf,17,1
December,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,795,crime_1.pdf,18,1
December,2025,NDPS Cases,NDPS Cases,909,crime_1.pdf,19,1
December,2025,Murder,Other Murders,79,crime_17.pdf,3,1
December,2025,Murder,Total Murder,81,crime_17.pdf,3,1
December,2025,Robbery,Robbery (Except Chain Snatching),60,crime_17.pdf,5,1
December,2025,Robbery,Total Robbery,102,crime_17.pdf,5,1
December,2025,Burglary,Burglary Night,345,crime_17.pdf,6,1
December,2025,Burglary,Total,450,crime_17.pdf,6,1
December,2025,Theft,Reported,1773,crime_17.pdf,7,1
December,2025,Riots,Riots,283,crime_17.pdf,8,1
December,2025,Hurt,Cases of Hurt,1474,crime_17.pdf,9,1
December,2025,Special & Local Laws,Special & Local Laws,5642,crime_17.pdf,10,1
December,2025,Crime against Women,Dowry Death,8,crime_17.pdf,11,1
December,2025,POCSO,POCSO,388,crime_17.pdf,12,1
December,2025,SC/ST POA Act,SC/ST POA Act,245,crime_17.pdf,13,1
December,2025,MMDR & KMMCR,MMDR Act,5,crime_17.pdf,17,1
December,2025,NDPS Cases,NDPS Cases,906,crime_17.pdf,19,1
January,2025.0,Security Cases,Security Cases,1430,crime_1.pdf,14,1
January,2025.0,Security Cases,Total,2278,crime_1.pdf,14,1
January,2025.0,Security Cases,Security Cases,1418,crime_6.pdf,14,1
January,2025.0,Security Cases,Total,2592,crime_6.pdf,14,1
January,2025.0,Security Cases,Security Cases,1424,crime_7.pdf,14,1
January,2025.0,Security Cases,Total,2605,crime_7.pdf,14,1
February,2025.0,Security Cases,Security Cases,1469,crime_2.pdf,14,1
February,2025.0,Security Cases,Total,3199,crime_2.pdf,14,1
February,2025.0,Security Cases,Security Cases,1392,crime_7.pdf,14,1
February,2025.0,Security Cases,Total,3072,crime_7.pdf,14,1
February,2025.0,Security Cases,Security Cases,1418,crime_8.pdf,14,1
February,2025.0,Security Cases,Total,3122,crime_8.pdf,14,1
March,2025.0,Security Cases,Security Cases,4256,crime_3.pdf,14,1
March,2025.0,Security Cases,Total,7727,crime_3.pdf,14,1
March,2025.0,Security Cases,Security Cases,4189,crime_8.pdf,14,1
March,2025.0,Security Cases,Total,7581,crime_8.pdf,14,1
March,2025.0,Security Cases,Security Cases,4224,crime_9.pdf,14,1
March,2025.0,Security Cases,Total,7663,crime_9.pdf,14,1
April,2025.0,Security Cases,Security Cases,2848,crime_10.pdf,14,1
April,2025.0,Security Cases,Total,4858,crime_10.pdf,14,1
April,2025.0,Security Cases,Security Cases,2869,crime_4.pdf,14,1
April,2025.0,Security Cases,Total,4898,crime_4.pdf,14,1
April,2025.0,Security Cases,Security Cases,2835,crime_9.pdf,14,1
April,2025.0,Security Cases,Total,4799,crime_9.pdf,14,1
May,2025.0,Security Cases,Security Cases,3759,crime_10.pdf,14,1
May,2025.0,Security Cases,Total,7755,crime_10.pdf,14,1
May,2025.0,Security Cases,Security Cases,3782,crime_11.pdf,14,1
May,2025.0,Security Cases,Total,7826,crime_11.pdf,14,1
May,2025.0,Security Cases,Security Cases,3817,crime_5.pdf,14,1
May,2025.0,Security Cases,Total,7881,crime_5.pdf,14,1
June,2025.0,Security Cases,Security Cases,2948,crime_11.pdf,14,1
June,2025.0,Security Cases,Total,4426,crime_11.pdf,14,1
June,2025.0,Security Cases,Security Cases,1490,crime_12.pdf,14,1
June,2025.0,Security Cases,Total,2989,crime_12.pdf,14,1
July,2025.0,Security Cases,Security Cases,1841,crime_12.pdf,14,1
July,2025.0,Security Cases,Total,3047,crime_12.pdf,14,1
July,2025.0,Security Cases,Security Cases,1855,crime_13.pdf,14,1
July,2025.0,Security Cases,Total,3075,crime_13.pdf,14,1
August,2025.0,Security Cases,Security Cases,3870,crime_13.pdf,14,1
August,2025.0,Security Cases,Total,6750,crime_13.pdf,14,1
August,2025.0,Security Cases,Security Cases,3932,crime_14.pdf,14,1
August,2025.0,Security Cases,Total,6865,crime_14.pdf,14,1
September,2025.0,Security Cases,Security Cases,1028,crime_14.pdf,14,1
September,2025.0,Security Cases,Total,1786,crime_14.pdf,14,1
September,2025.0,Security Cases,Security Cases,1047,crime_15.pdf,14,1
September,2025.0,Security Cases,Total,1821,crime_15.pdf,14,1
October,2025.0,Security Cases,Security Cases,1454,crime_15.pdf,14,1
October,2025.0,Security Cases,Total,2169,crime_15.pdf,14,1
October,2025.0,Security Cases,Security Cases,1479,crime_16.pdf,14,1
October,2025.0,Security Cases,Total,2215,crime_16.pdf,14,1
November,2025.0,Security Cases,Security Cases,1148,crime_16.pdf,14,1
November,2025.0,Security Cases,Total,1866,crime_16.pdf,14,1
November,2025.0,Security Cases,Security Cases,1176,crime_17.pdf,14,1
November,2025.0,Security Cases,Total,1917,crime_17.pdf,14,1
December,2025.0,Security Cases,Security Cases,1121,crime_1.pdf,14,1
December,2025.0,Security Cases,Total,2033,crime_1.pdf,14,1
December,2025.0,Security Cases,Security Cases,1120,crime_17.pdf,14,1
December,2025.0,Security Cases,Total,2022,crime_17.pdf,14,1
January,2026,Murder,Murder for gain,5,crime_1.pdf,3,1
January,2026,Murder,Other Murders,93,crime_1.pdf,3,1
January,2026,Murder,Total Murder,98,crime_1.pdf,3,1
January,2026,Dacoity,Dacoity Cases,6,crime_1.pdf,4,1
January,2026,Robbery,Chain Snatching,29,crime_1.pdf,5,1
January,2026,Robbery,Robbery (Except Chain Snatching),63,crime_1.pdf,5,1
January,2026,Robbery,Total Robbery,92,crime_1.pdf,5,1
January,2026,Burglary,Burglary Night,356,crime_1.pdf,6,1
January,2026,Burglary,Burglary Day,85,crime_1.pdf,6,1
January,2026,Burglary,Total,441,crime_1.pdf,6,1
January,2026,Theft,Reported,1742,crime_1.pdf,7,1
January,2026,Riots,Riots,319,crime_1.pdf,8,1
January,2026,Hurt,Cases of Hurt,1437,crime_1.pdf,9,1
January,2026,Special & Local Laws,Special & Local Laws,5857,crime_1.pdf,10,1
January,2026,Crime against Women,Rape,45,crime_1.pdf,11,1
January,2026,Crime against Women,Dowry Death,11,crime_1.pdf,11,1
January,2026,POCSO,POCSO,316,crime_1.pdf,12,1
